member,dois,has_funder_name,has_funder_fundref,has_funder_asserted_publisher,has_funder_asserted_crossref,pc_has_funder_name,pc_has_funder_fundref,pc_has_funder_asserted_publisher,pc_has_funder_asserted_crossref
2487,1526,0,0,0,0,0.0,0.0,0.0,0.0
16390,1525,0,0,0,0,0.0,0.0,0.0,0.0
9246,1523,0,0,0,0,0.0,0.0,0.0,0.0
19764,1523,0,0,0,0,0.0,0.0,0.0,0.0
19280,1522,0,0,0,0,0.0,0.0,0.0,0.0
9019,1521,0,0,0,0,0.0,0.0,0.0,0.0
291,1521,1226,1218,1207,165,80.6,80.1,79.4,10.8
3842,1520,0,0,0,0,0.0,0.0,0.0,0.0
426,1518,4,4,3,1,0.3,0.3,0.2,0.1
7806,1514,0,0,0,0,0.0,0.0,0.0,0.0
5068,1511,0,0,0,0,0.0,0.0,0.0,0.0
11882,1509,0,0,0,0,0.0,0.0,0.0,0.0
5727,1509,21,21,21,0,1.4,1.4,1.4,0.0
9140,1508,0,0,0,0,0.0,0.0,0.0,0.0
9419,1502,0,0,0,0,0.0,0.0,0.0,0.0
10743,1500,0,0,0,0,0.0,0.0,0.0,0.0
23602,1492,0,0,0,0,0.0,0.0,0.0,0.0
19222,1492,39,39,39,0,2.6,2.6,2.6,0.0
23217,1490,0,0,0,0,0.0,0.0,0.0,0.0
10283,1489,0,0,0,0,0.0,0.0,0.0,0.0
19448,1486,0,0,0,0,0.0,0.0,0.0,0.0
10346,1482,0,0,0,0,0.0,0.0,0.0,0.0
16132,1478,0,0,0,0,0.0,0.0,0.0,0.0
2641,1477,339,244,177,80,23.0,16.5,12.0,5.4
18176,1469,0,0,0,0,0.0,0.0,0.0,0.0
16727,1454,0,0,0,0,0.0,0.0,0.0,0.0
6817,1453,0,0,0,0,0.0,0.0,0.0,0.0
22128,1453,0,0,0,0,0.0,0.0,0.0,0.0
5548,1453,0,0,0,0,0.0,0.0,0.0,0.0
17408,1449,0,0,0,0,0.0,0.0,0.0,0.0
7758,1438,0,0,0,0,0.0,0.0,0.0,0.0
2297,1437,0,0,0,0,0.0,0.0,0.0,0.0
10997,1434,0,0,0,0,0.0,0.0,0.0,0.0
19922,1433,0,0,0,0,0.0,0.0,0.0,0.0
26714,1429,0,0,0,0,0.0,0.0,0.0,0.0
3330,1428,0,0,0,0,0.0,0.0,0.0,0.0
5043,1427,0,0,0,0,0.0,0.0,0.0,0.0
23657,1420,0,0,0,0,0.0,0.0,0.0,0.0
163,1419,0,0,0,0,0.0,0.0,0.0,0.0
7349,1415,0,0,0,0,0.0,0.0,0.0,0.0
28677,1415,0,0,0,0,0.0,0.0,0.0,0.0
18396,1413,0,0,0,0,0.0,0.0,0.0,0.0
8597,1411,0,0,0,0,0.0,0.0,0.0,0.0
3029,1411,0,0,0,0,0.0,0.0,0.0,0.0
6535,1410,0,0,0,0,0.0,0.0,0.0,0.0
23359,1409,0,0,0,0,0.0,0.0,0.0,0.0
8164,1409,0,0,0,0,0.0,0.0,0.0,0.0
11283,1403,0,0,0,0,0.0,0.0,0.0,0.0
9726,1400,0,0,0,0,0.0,0.0,0.0,0.0
8352,1400,0,0,0,0,0.0,0.0,0.0,0.0
7185,1400,0,0,0,0,0.0,0.0,0.0,0.0
17119,1396,2,2,2,0,0.1,0.1,0.1,0.0
8674,1395,10,10,10,0,0.7,0.7,0.7,0.0
11462,1390,0,0,0,0,0.0,0.0,0.0,0.0
1881,1390,174,140,0,140,12.5,10.1,0.0,10.1
3932,1388,0,0,0,0,0.0,0.0,0.0,0.0
9640,1386,0,0,0,0,0.0,0.0,0.0,0.0
16973,1383,0,0,0,0,0.0,0.0,0.0,0.0
18968,1381,0,0,0,0,0.0,0.0,0.0,0.0
29424,1377,0,0,0,0,0.0,0.0,0.0,0.0
7091,1374,0,0,0,0,0.0,0.0,0.0,0.0
910,1373,0,0,0,0,0.0,0.0,0.0,0.0
17667,1373,0,0,0,0,0.0,0.0,0.0,0.0
9021,1367,0,0,0,0,0.0,0.0,0.0,0.0
16652,1366,0,0,0,0,0.0,0.0,0.0,0.0
20,1366,1025,918,882,73,75.0,67.2,64.6,5.3
8115,1365,0,0,0,0,0.0,0.0,0.0,0.0
42,1365,0,0,0,0,0.0,0.0,0.0,0.0
844,1364,0,0,0,0,0.0,0.0,0.0,0.0
10901,1363,0,0,0,0,0.0,0.0,0.0,0.0
4055,1363,0,0,0,0,0.0,0.0,0.0,0.0
9632,1363,0,0,0,0,0.0,0.0,0.0,0.0
5129,1355,0,0,0,0,0.0,0.0,0.0,0.0
4028,1355,0,0,0,0,0.0,0.0,0.0,0.0
27583,1352,0,0,0,0,0.0,0.0,0.0,0.0
16572,1345,0,0,0,0,0.0,0.0,0.0,0.0
11,1340,0,0,0,0,0.0,0.0,0.0,0.0
18618,1338,0,0,0,0,0.0,0.0,0.0,0.0
7834,1336,0,0,0,0,0.0,0.0,0.0,0.0
1049,1330,0,0,0,0,0.0,0.0,0.0,0.0
2902,1330,0,0,0,0,0.0,0.0,0.0,0.0
17671,1330,0,0,0,0,0.0,0.0,0.0,0.0
22436,1326,0,0,0,0,0.0,0.0,0.0,0.0
7132,1324,0,0,0,0,0.0,0.0,0.0,0.0
5351,1322,0,0,0,0,0.0,0.0,0.0,0.0
17629,1319,0,0,0,0,0.0,0.0,0.0,0.0
14744,1315,0,0,0,0,0.0,0.0,0.0,0.0
1183,1314,0,0,0,0,0.0,0.0,0.0,0.0
2209,1314,0,0,0,0,0.0,0.0,0.0,0.0
7074,1313,0,0,0,0,0.0,0.0,0.0,0.0
10489,1312,6,6,6,0,0.5,0.5,0.5,0.0
27502,1312,0,0,0,0,0.0,0.0,0.0,0.0
19081,1311,0,0,0,0,0.0,0.0,0.0,0.0
12007,1310,0,0,0,0,0.0,0.0,0.0,0.0
16472,1309,0,0,0,0,0.0,0.0,0.0,0.0
8713,1308,0,0,0,0,0.0,0.0,0.0,0.0
6055,1306,0,0,0,0,0.0,0.0,0.0,0.0
9969,1303,0,0,0,0,0.0,0.0,0.0,0.0
18356,1303,0,0,0,0,0.0,0.0,0.0,0.0
418,1302,0,0,0,0,0.0,0.0,0.0,0.0
10517,1296,129,129,129,0,10.0,10.0,10.0,0.0
7093,1294,0,0,0,0,0.0,0.0,0.0,0.0
1441,1282,0,0,0,0,0.0,0.0,0.0,0.0
1987,1280,0,0,0,0,0.0,0.0,0.0,0.0
793,1278,0,0,0,0,0.0,0.0,0.0,0.0
8606,1275,0,0,0,0,0.0,0.0,0.0,0.0
28113,1273,0,0,0,0,0.0,0.0,0.0,0.0
5666,1268,0,0,0,0,0.0,0.0,0.0,0.0
9223,1267,0,0,0,0,0.0,0.0,0.0,0.0
10538,1267,0,0,0,0,0.0,0.0,0.0,0.0
22667,1267,0,0,0,0,0.0,0.0,0.0,0.0
4571,1265,0,0,0,0,0.0,0.0,0.0,0.0
3790,1265,0,0,0,0,0.0,0.0,0.0,0.0
6469,1263,0,0,0,0,0.0,0.0,0.0,0.0
7746,1262,0,0,0,0,0.0,0.0,0.0,0.0
6368,1261,73,73,73,0,5.8,5.8,5.8,0.0
9207,1257,0,0,0,0,0.0,0.0,0.0,0.0
11460,1253,0,0,0,0,0.0,0.0,0.0,0.0
9152,1249,0,0,0,0,0.0,0.0,0.0,0.0
18344,1247,0,0,0,0,0.0,0.0,0.0,0.0
6048,1246,0,0,0,0,0.0,0.0,0.0,0.0
7555,1245,286,286,286,0,23.0,23.0,23.0,0.0
8410,1245,0,0,0,0,0.0,0.0,0.0,0.0
8862,1242,0,0,0,0,0.0,0.0,0.0,0.0
21381,1241,0,0,0,0,0.0,0.0,0.0,0.0
16792,1241,0,0,0,0,0.0,0.0,0.0,0.0
7931,1241,0,0,0,0,0.0,0.0,0.0,0.0
165,1240,0,0,0,0,0.0,0.0,0.0,0.0
257,1237,0,0,0,0,0.0,0.0,0.0,0.0
3224,1237,0,0,0,0,0.0,0.0,0.0,0.0
5737,1237,0,0,0,0,0.0,0.0,0.0,0.0
6780,1237,0,0,0,0,0.0,0.0,0.0,0.0
4952,1236,0,0,0,0,0.0,0.0,0.0,0.0
3103,1236,0,0,0,0,0.0,0.0,0.0,0.0
12130,1233,0,0,0,0,0.0,0.0,0.0,0.0
18540,1232,0,0,0,0,0.0,0.0,0.0,0.0
25968,1231,0,0,0,0,0.0,0.0,0.0,0.0
11551,1230,0,0,0,0,0.0,0.0,0.0,0.0
3874,1226,0,0,0,0,0.0,0.0,0.0,0.0
2927,1225,8,7,4,4,0.7,0.6,0.3,0.3
8967,1224,0,0,0,0,0.0,0.0,0.0,0.0
9535,1219,0,0,0,0,0.0,0.0,0.0,0.0
11101,1219,0,0,0,0,0.0,0.0,0.0,0.0
5739,1217,0,0,0,0,0.0,0.0,0.0,0.0
11411,1215,0,0,0,0,0.0,0.0,0.0,0.0
7016,1215,0,0,0,0,0.0,0.0,0.0,0.0
8258,1209,0,0,0,0,0.0,0.0,0.0,0.0
27169,1209,0,0,0,0,0.0,0.0,0.0,0.0
330,1209,0,0,0,0,0.0,0.0,0.0,0.0
3664,1204,0,0,0,0,0.0,0.0,0.0,0.0
5255,1201,0,0,0,0,0.0,0.0,0.0,0.0
11534,1200,0,0,0,0,0.0,0.0,0.0,0.0
21276,1198,75,75,75,0,6.3,6.3,6.3,0.0
7959,1192,58,58,58,0,4.9,4.9,4.9,0.0
11050,1192,0,0,0,0,0.0,0.0,0.0,0.0
10954,1189,0,0,0,0,0.0,0.0,0.0,0.0
26547,1187,0,0,0,0,0.0,0.0,0.0,0.0
790,1182,0,0,0,0,0.0,0.0,0.0,0.0
1272,1181,0,0,0,0,0.0,0.0,0.0,0.0
8491,1179,0,0,0,0,0.0,0.0,0.0,0.0
24780,1177,0,0,0,0,0.0,0.0,0.0,0.0
10239,1174,0,0,0,0,0.0,0.0,0.0,0.0
7717,1174,0,0,0,0,0.0,0.0,0.0,0.0
10164,1171,9,9,9,0,0.8,0.8,0.8,0.0
1963,1170,0,0,0,0,0.0,0.0,0.0,0.0
10210,1170,0,0,0,0,0.0,0.0,0.0,0.0
4260,1170,0,0,0,0,0.0,0.0,0.0,0.0
7659,1170,0,0,0,0,0.0,0.0,0.0,0.0
22335,1170,79,73,71,4,6.8,6.2,6.1,0.3
7008,1162,0,0,0,0,0.0,0.0,0.0,0.0
6181,1162,0,0,0,0,0.0,0.0,0.0,0.0
24863,1162,0,0,0,0,0.0,0.0,0.0,0.0
1112,1159,4,2,2,1,0.3,0.2,0.2,0.1
23803,1158,0,0,0,0,0.0,0.0,0.0,0.0
181,1157,0,0,0,0,0.0,0.0,0.0,0.0
3,1153,6,4,3,1,0.5,0.3,0.3,0.1
2271,1153,0,0,0,0,0.0,0.0,0.0,0.0
7983,1150,0,0,0,0,0.0,0.0,0.0,0.0
31336,1150,0,0,0,0,0.0,0.0,0.0,0.0
7787,1149,0,0,0,0,0.0,0.0,0.0,0.0
17082,1146,0,0,0,0,0.0,0.0,0.0,0.0
10454,1144,0,0,0,0,0.0,0.0,0.0,0.0
1149,1141,0,0,0,0,0.0,0.0,0.0,0.0
4386,1141,0,0,0,0,0.0,0.0,0.0,0.0
5612,1140,0,0,0,0,0.0,0.0,0.0,0.0
6951,1137,0,0,0,0,0.0,0.0,0.0,0.0
11208,1137,0,0,0,0,0.0,0.0,0.0,0.0
10676,1133,0,0,0,0,0.0,0.0,0.0,0.0
20122,1130,0,0,0,0,0.0,0.0,0.0,0.0
25385,1129,16,16,14,3,1.4,1.4,1.2,0.3
4687,1125,0,0,0,0,0.0,0.0,0.0,0.0
2900,1121,0,0,0,0,0.0,0.0,0.0,0.0
12054,1120,0,0,0,0,0.0,0.0,0.0,0.0
10168,1119,0,0,0,0,0.0,0.0,0.0,0.0
20397,1119,0,0,0,0,0.0,0.0,0.0,0.0
11847,1118,0,0,0,0,0.0,0.0,0.0,0.0
2101,1117,0,0,0,0,0.0,0.0,0.0,0.0
11282,1117,0,0,0,0,0.0,0.0,0.0,0.0
17403,1117,0,0,0,0,0.0,0.0,0.0,0.0
2904,1117,0,0,0,0,0.0,0.0,0.0,0.0
30725,1116,0,0,0,0,0.0,0.0,0.0,0.0
8307,1116,7,7,7,0,0.6,0.6,0.6,0.0
5186,1116,11,11,11,0,1.0,1.0,1.0,0.0
24819,1115,0,0,0,0,0.0,0.0,0.0,0.0
6788,1113,0,0,0,0,0.0,0.0,0.0,0.0
7972,1110,0,0,0,0,0.0,0.0,0.0,0.0
25157,1107,0,0,0,0,0.0,0.0,0.0,0.0
6895,1107,0,0,0,0,0.0,0.0,0.0,0.0
29081,1104,0,0,0,0,0.0,0.0,0.0,0.0
6049,1104,0,0,0,0,0.0,0.0,0.0,0.0
1762,1103,0,0,0,0,0.0,0.0,0.0,0.0
5282,1099,0,0,0,0,0.0,0.0,0.0,0.0
2725,1096,0,0,0,0,0.0,0.0,0.0,0.0
5784,1091,0,0,0,0,0.0,0.0,0.0,0.0
5583,1090,0,0,0,0,0.0,0.0,0.0,0.0
6672,1089,0,0,0,0,0.0,0.0,0.0,0.0
7019,1082,0,0,0,0,0.0,0.0,0.0,0.0
25419,1078,0,0,0,0,0.0,0.0,0.0,0.0
22625,1077,0,0,0,0,0.0,0.0,0.0,0.0
11596,1076,0,0,0,0,0.0,0.0,0.0,0.0
6630,1075,0,0,0,0,0.0,0.0,0.0,0.0
27198,1071,0,0,0,0,0.0,0.0,0.0,0.0
5084,1070,11,11,11,0,1.0,1.0,1.0,0.0
5360,1070,0,0,0,0,0.0,0.0,0.0,0.0
21073,1065,0,0,0,0,0.0,0.0,0.0,0.0
18425,1065,0,0,0,0,0.0,0.0,0.0,0.0
18177,1064,0,0,0,0,0.0,0.0,0.0,0.0
8959,1063,4,2,2,0,0.4,0.2,0.2,0.0
26169,1058,0,0,0,0,0.0,0.0,0.0,0.0
19544,1057,0,0,0,0,0.0,0.0,0.0,0.0
26225,1057,0,0,0,0,0.0,0.0,0.0,0.0
8471,1056,0,0,0,0,0.0,0.0,0.0,0.0
11777,1056,0,0,0,0,0.0,0.0,0.0,0.0
12056,1050,0,0,0,0,0.0,0.0,0.0,0.0
22636,1048,5,5,5,0,0.5,0.5,0.5,0.0
10989,1044,0,0,0,0,0.0,0.0,0.0,0.0
10293,1043,0,0,0,0,0.0,0.0,0.0,0.0
11638,1042,0,0,0,0,0.0,0.0,0.0,0.0
21081,1042,105,105,105,0,10.1,10.1,10.1,0.0
1253,1040,0,0,0,0,0.0,0.0,0.0,0.0
7622,1037,177,177,177,0,17.1,17.1,17.1,0.0
29645,1037,0,0,0,0,0.0,0.0,0.0,0.0
5911,1033,0,0,0,0,0.0,0.0,0.0,0.0
18988,1033,0,0,0,0,0.0,0.0,0.0,0.0
18454,1026,0,0,0,0,0.0,0.0,0.0,0.0
22151,1022,0,0,0,0,0.0,0.0,0.0,0.0
10589,1021,0,0,0,0,0.0,0.0,0.0,0.0
19986,1017,0,0,0,0,0.0,0.0,0.0,0.0
2204,1016,0,0,0,0,0.0,0.0,0.0,0.0
18324,1015,0,0,0,0,0.0,0.0,0.0,0.0
171,1015,0,0,0,0,0.0,0.0,0.0,0.0
26526,1014,0,0,0,0,0.0,0.0,0.0,0.0
19406,1013,0,0,0,0,0.0,0.0,0.0,0.0
16194,1012,0,0,0,0,0.0,0.0,0.0,0.0
18159,1012,0,0,0,0,0.0,0.0,0.0,0.0
10999,1008,0,0,0,0,0.0,0.0,0.0,0.0
22145,1007,0,0,0,0,0.0,0.0,0.0,0.0
6499,1007,0,0,0,0,0.0,0.0,0.0,0.0
16966,1007,0,0,0,0,0.0,0.0,0.0,0.0
2638,1006,0,0,0,0,0.0,0.0,0.0,0.0
36,1004,0,0,0,0,0.0,0.0,0.0,0.0
20202,1001,0,0,0,0,0.0,0.0,0.0,0.0
16108,1001,0,0,0,0,0.0,0.0,0.0,0.0
8961,1000,0,0,0,0,0.0,0.0,0.0,0.0
6684,999,3,3,3,0,0.3,0.3,0.3,0.0
24868,997,0,0,0,0,0.0,0.0,0.0,0.0
2508,996,0,0,0,0,0.0,0.0,0.0,0.0
8067,994,0,0,0,0,0.0,0.0,0.0,0.0
3820,994,0,0,0,0,0.0,0.0,0.0,0.0
8613,994,0,0,0,0,0.0,0.0,0.0,0.0
10842,992,0,0,0,0,0.0,0.0,0.0,0.0
17481,988,0,0,0,0,0.0,0.0,0.0,0.0
4602,986,0,0,0,0,0.0,0.0,0.0,0.0
7285,984,0,0,0,0,0.0,0.0,0.0,0.0
8550,982,312,266,259,12,31.8,27.1,26.4,1.2
11874,982,0,0,0,0,0.0,0.0,0.0,0.0
4425,981,0,0,0,0,0.0,0.0,0.0,0.0
11820,978,0,0,0,0,0.0,0.0,0.0,0.0
18776,977,0,0,0,0,0.0,0.0,0.0,0.0
8473,977,0,0,0,0,0.0,0.0,0.0,0.0
12270,976,0,0,0,0,0.0,0.0,0.0,0.0
1756,975,254,171,148,37,26.1,17.5,15.2,3.8
9143,975,0,0,0,0,0.0,0.0,0.0,0.0
7794,974,14,14,14,0,1.4,1.4,1.4,0.0
16171,973,4,0,0,0,0.4,0.0,0.0,0.0
18489,973,0,0,0,0,0.0,0.0,0.0,0.0
17231,972,0,0,0,0,0.0,0.0,0.0,0.0
19308,970,0,0,0,0,0.0,0.0,0.0,0.0
9090,970,0,0,0,0,0.0,0.0,0.0,0.0
5195,968,108,108,108,0,11.2,11.2,11.2,0.0
6224,968,0,0,0,0,0.0,0.0,0.0,0.0
17576,968,0,0,0,0,0.0,0.0,0.0,0.0
6995,967,0,0,0,0,0.0,0.0,0.0,0.0
18908,966,0,0,0,0,0.0,0.0,0.0,0.0
14412,966,232,172,118,55,24.0,17.8,12.2,5.7
18546,965,0,0,0,0,0.0,0.0,0.0,0.0
10298,964,0,0,0,0,0.0,0.0,0.0,0.0
16729,962,0,0,0,0,0.0,0.0,0.0,0.0
16115,961,0,0,0,0,0.0,0.0,0.0,0.0
14927,961,0,0,0,0,0.0,0.0,0.0,0.0
11437,957,0,0,0,0,0.0,0.0,0.0,0.0
8114,953,0,0,0,0,0.0,0.0,0.0,0.0
12360,953,0,0,0,0,0.0,0.0,0.0,0.0
23016,951,0,0,0,0,0.0,0.0,0.0,0.0
4047,951,2,0,0,0,0.2,0.0,0.0,0.0
16000,950,0,0,0,0,0.0,0.0,0.0,0.0
10621,950,0,0,0,0,0.0,0.0,0.0,0.0
10602,948,0,0,0,0,0.0,0.0,0.0,0.0
1209,944,0,0,0,0,0.0,0.0,0.0,0.0
28990,943,0,0,0,0,0.0,0.0,0.0,0.0
5879,943,0,0,0,0,0.0,0.0,0.0,0.0
17744,942,0,0,0,0,0.0,0.0,0.0,0.0
8729,941,2,2,2,0,0.2,0.2,0.2,0.0
11549,936,0,0,0,0,0.0,0.0,0.0,0.0
5308,932,541,541,541,0,58.0,58.0,58.0,0.0
23507,932,0,0,0,0,0.0,0.0,0.0,0.0
9324,927,0,0,0,0,0.0,0.0,0.0,0.0
10219,925,0,0,0,0,0.0,0.0,0.0,0.0
12159,924,0,0,0,0,0.0,0.0,0.0,0.0
25759,922,0,0,0,0,0.0,0.0,0.0,0.0
10959,919,0,0,0,0,0.0,0.0,0.0,0.0
17085,918,0,0,0,0,0.0,0.0,0.0,0.0
1602,916,0,0,0,0,0.0,0.0,0.0,0.0
16786,915,0,0,0,0,0.0,0.0,0.0,0.0
4787,915,0,0,0,0,0.0,0.0,0.0,0.0
26525,913,0,0,0,0,0.0,0.0,0.0,0.0
10003,912,0,0,0,0,0.0,0.0,0.0,0.0
3656,910,0,0,0,0,0.0,0.0,0.0,0.0
12333,906,0,0,0,0,0.0,0.0,0.0,0.0
19929,906,0,0,0,0,0.0,0.0,0.0,0.0
29366,906,0,0,0,0,0.0,0.0,0.0,0.0
1856,905,0,0,0,0,0.0,0.0,0.0,0.0
5775,902,0,0,0,0,0.0,0.0,0.0,0.0
12060,901,0,0,0,0,0.0,0.0,0.0,0.0
6380,899,11,11,11,0,1.2,1.2,1.2,0.0
4874,897,0,0,0,0,0.0,0.0,0.0,0.0
2265,896,0,0,0,0,0.0,0.0,0.0,0.0
25011,895,0,0,0,0,0.0,0.0,0.0,0.0
22730,891,0,0,0,0,0.0,0.0,0.0,0.0
6361,890,0,0,0,0,0.0,0.0,0.0,0.0
22959,889,0,0,0,0,0.0,0.0,0.0,0.0
20793,886,0,0,0,0,0.0,0.0,0.0,0.0
10326,885,0,0,0,0,0.0,0.0,0.0,0.0
5892,883,0,0,0,0,0.0,0.0,0.0,0.0
18542,883,19,19,19,0,2.2,2.2,2.2,0.0
26333,883,0,0,0,0,0.0,0.0,0.0,0.0
23626,881,0,0,0,0,0.0,0.0,0.0,0.0
3786,881,23,23,23,0,2.6,2.6,2.6,0.0
7128,880,0,0,0,0,0.0,0.0,0.0,0.0
6254,879,0,0,0,0,0.0,0.0,0.0,0.0
6337,879,0,0,0,0,0.0,0.0,0.0,0.0
30385,878,0,0,0,0,0.0,0.0,0.0,0.0
9027,878,0,0,0,0,0.0,0.0,0.0,0.0
25523,877,0,0,0,0,0.0,0.0,0.0,0.0
29476,877,0,0,0,0,0.0,0.0,0.0,0.0
5401,876,4,4,4,0,0.5,0.5,0.5,0.0
9508,872,0,0,0,0,0.0,0.0,0.0,0.0
7831,871,0,0,0,0,0.0,0.0,0.0,0.0
8118,871,0,0,0,0,0.0,0.0,0.0,0.0
352,871,0,0,0,0,0.0,0.0,0.0,0.0
19410,869,0,0,0,0,0.0,0.0,0.0,0.0
11864,868,0,0,0,0,0.0,0.0,0.0,0.0
6011,868,0,0,0,0,0.0,0.0,0.0,0.0
381,868,0,0,0,0,0.0,0.0,0.0,0.0
11023,864,0,0,0,0,0.0,0.0,0.0,0.0
22301,864,0,0,0,0,0.0,0.0,0.0,0.0
27204,862,0,0,0,0,0.0,0.0,0.0,0.0
6114,862,0,0,0,0,0.0,0.0,0.0,0.0
10101,860,0,0,0,0,0.0,0.0,0.0,0.0
3591,859,0,0,0,0,0.0,0.0,0.0,0.0
17641,858,0,0,0,0,0.0,0.0,0.0,0.0
18486,858,0,0,0,0,0.0,0.0,0.0,0.0
17219,854,0,0,0,0,0.0,0.0,0.0,0.0
7476,853,0,0,0,0,0.0,0.0,0.0,0.0
3470,852,0,0,0,0,0.0,0.0,0.0,0.0
22593,851,0,0,0,0,0.0,0.0,0.0,0.0
1898,851,373,289,289,0,43.8,34.0,34.0,0.0
12039,851,0,0,0,0,0.0,0.0,0.0,0.0
5235,850,20,20,20,0,2.4,2.4,2.4,0.0
10788,848,0,0,0,0,0.0,0.0,0.0,0.0
18453,845,0,0,0,0,0.0,0.0,0.0,0.0
6550,837,0,0,0,0,0.0,0.0,0.0,0.0
16374,836,2,2,2,0,0.2,0.2,0.2,0.0
3613,836,0,0,0,0,0.0,0.0,0.0,0.0
9450,835,0,0,0,0,0.0,0.0,0.0,0.0
8251,834,0,0,0,0,0.0,0.0,0.0,0.0
15196,832,0,0,0,0,0.0,0.0,0.0,0.0
4832,832,0,0,0,0,0.0,0.0,0.0,0.0
8722,832,0,0,0,0,0.0,0.0,0.0,0.0
9300,832,0,0,0,0,0.0,0.0,0.0,0.0
22348,829,0,0,0,0,0.0,0.0,0.0,0.0
7040,827,0,0,0,0,0.0,0.0,0.0,0.0
10930,827,0,0,0,0,0.0,0.0,0.0,0.0
11336,827,0,0,0,0,0.0,0.0,0.0,0.0
20219,826,0,0,0,0,0.0,0.0,0.0,0.0
4935,825,0,0,0,0,0.0,0.0,0.0,0.0
23876,824,0,0,0,0,0.0,0.0,0.0,0.0
1939,824,0,0,0,0,0.0,0.0,0.0,0.0
27741,823,0,0,0,0,0.0,0.0,0.0,0.0
10907,823,0,0,0,0,0.0,0.0,0.0,0.0
20174,821,0,0,0,0,0.0,0.0,0.0,0.0
10542,821,0,0,0,0,0.0,0.0,0.0,0.0
2322,820,0,0,0,0,0.0,0.0,0.0,0.0
18172,820,0,0,0,0,0.0,0.0,0.0,0.0
26953,819,0,0,0,0,0.0,0.0,0.0,0.0
22976,817,0,0,0,0,0.0,0.0,0.0,0.0
5248,815,0,0,0,0,0.0,0.0,0.0,0.0
377,813,0,0,0,0,0.0,0.0,0.0,0.0
8278,812,79,79,79,0,9.7,9.7,9.7,0.0
10295,812,0,0,0,0,0.0,0.0,0.0,0.0
11877,811,0,0,0,0,0.0,0.0,0.0,0.0
10643,811,0,0,0,0,0.0,0.0,0.0,0.0
8963,811,61,61,61,0,7.5,7.5,7.5,0.0
22603,810,0,0,0,0,0.0,0.0,0.0,0.0
5662,810,0,0,0,0,0.0,0.0,0.0,0.0
6797,809,0,0,0,0,0.0,0.0,0.0,0.0
1835,808,0,0,0,0,0.0,0.0,0.0,0.0
2428,808,0,0,0,0,0.0,0.0,0.0,0.0
4350,808,0,0,0,0,0.0,0.0,0.0,0.0
25680,807,0,0,0,0,0.0,0.0,0.0,0.0
17450,806,0,0,0,0,0.0,0.0,0.0,0.0
7761,805,0,0,0,0,0.0,0.0,0.0,0.0
6229,805,0,0,0,0,0.0,0.0,0.0,0.0
20244,804,0,0,0,0,0.0,0.0,0.0,0.0
29413,804,0,0,0,0,0.0,0.0,0.0,0.0
3319,803,0,0,0,0,0.0,0.0,0.0,0.0
1899,802,232,186,186,0,28.9,23.2,23.2,0.0
6494,802,0,0,0,0,0.0,0.0,0.0,0.0
8100,802,0,0,0,0,0.0,0.0,0.0,0.0
6239,801,0,0,0,0,0.0,0.0,0.0,0.0
22605,799,0,0,0,0,0.0,0.0,0.0,0.0
23552,797,0,0,0,0,0.0,0.0,0.0,0.0
2558,797,0,0,0,0,0.0,0.0,0.0,0.0
6921,797,0,0,0,0,0.0,0.0,0.0,0.0
3840,797,25,25,25,0,3.1,3.1,3.1,0.0
11035,797,0,0,0,0,0.0,0.0,0.0,0.0
7753,795,0,0,0,0,0.0,0.0,0.0,0.0
17098,791,0,0,0,0,0.0,0.0,0.0,0.0
11468,791,0,0,0,0,0.0,0.0,0.0,0.0
18697,791,0,0,0,0,0.0,0.0,0.0,0.0
2086,791,157,139,124,19,19.8,17.6,15.7,2.4
10547,790,0,0,0,0,0.0,0.0,0.0,0.0
25670,789,0,0,0,0,0.0,0.0,0.0,0.0
8859,789,0,0,0,0,0.0,0.0,0.0,0.0
11541,787,0,0,0,0,0.0,0.0,0.0,0.0
1122,787,0,0,0,0,0.0,0.0,0.0,0.0
21822,785,34,34,34,0,4.3,4.3,4.3,0.0
3641,785,0,0,0,0,0.0,0.0,0.0,0.0
3322,785,0,0,0,0,0.0,0.0,0.0,0.0
10735,783,0,0,0,0,0.0,0.0,0.0,0.0
11858,782,0,0,0,0,0.0,0.0,0.0,0.0
8958,781,0,0,0,0,0.0,0.0,0.0,0.0
25881,780,0,0,0,0,0.0,0.0,0.0,0.0
6226,779,0,0,0,0,0.0,0.0,0.0,0.0
10775,779,0,0,0,0,0.0,0.0,0.0,0.0
6456,777,0,0,0,0,0.0,0.0,0.0,0.0
17120,777,0,0,0,0,0.0,0.0,0.0,0.0
9735,777,0,0,0,0,0.0,0.0,0.0,0.0
22728,775,5,5,5,0,0.6,0.6,0.6,0.0
18833,775,0,0,0,0,0.0,0.0,0.0,0.0
9051,774,0,0,0,0,0.0,0.0,0.0,0.0
18182,773,0,0,0,0,0.0,0.0,0.0,0.0
24865,773,0,0,0,0,0.0,0.0,0.0,0.0
10792,773,0,0,0,0,0.0,0.0,0.0,0.0
7322,773,0,0,0,0,0.0,0.0,0.0,0.0
10030,772,0,0,0,0,0.0,0.0,0.0,0.0
4487,772,0,0,0,0,0.0,0.0,0.0,0.0
10728,772,0,0,0,0,0.0,0.0,0.0,0.0
10798,771,0,0,0,0,0.0,0.0,0.0,0.0
10493,771,0,0,0,0,0.0,0.0,0.0,0.0
